judge_model,item_id,left_idx,right_idx,replicate_id,scored_option,dimension,score,model_id,model_label,condition
anthropic/claude-opus-4-8,22,22,1,0,option_1,task_dimension_6,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
anthropic/claude-opus-4-8,1,22,1,0,option_2,general_accuracy_specificity,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,22,1,0,option_2,general_instruction_following,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,22,1,0,option_2,general_organization_readability,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,22,1,0,option_2,general_practical_usefulness,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,22,1,0,option_2,general_tone_audience_fit,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,22,1,0,option_2,task_dimension_1,3.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,22,1,0,option_2,task_dimension_2,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,22,1,0,option_2,task_dimension_3,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,22,1,0,option_2,task_dimension_4,3.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,22,1,0,option_2,task_dimension_5,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,22,1,0,option_2,task_dimension_6,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,23,0,option_1,general_accuracy_specificity,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,23,0,option_1,general_instruction_following,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,23,0,option_1,general_organization_readability,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,23,0,option_1,general_practical_usefulness,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,23,0,option_1,general_tone_audience_fit,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,23,0,option_1,task_dimension_1,3.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,23,0,option_1,task_dimension_2,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,23,0,option_1,task_dimension_3,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,23,0,option_1,task_dimension_4,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,23,0,option_1,task_dimension_5,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,23,0,option_1,task_dimension_6,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,23,1,23,0,option_2,general_accuracy_specificity,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
anthropic/claude-opus-4-8,23,1,23,0,option_2,general_instruction_following,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
anthropic/claude-opus-4-8,23,1,23,0,option_2,general_organization_readability,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
anthropic/claude-opus-4-8,23,1,23,0,option_2,general_practical_usefulness,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
anthropic/claude-opus-4-8,23,1,23,0,option_2,general_tone_audience_fit,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
anthropic/claude-opus-4-8,23,1,23,0,option_2,task_dimension_1,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
anthropic/claude-opus-4-8,23,1,23,0,option_2,task_dimension_2,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
anthropic/claude-opus-4-8,23,1,23,0,option_2,task_dimension_3,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
anthropic/claude-opus-4-8,23,1,23,0,option_2,task_dimension_4,9.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
anthropic/claude-opus-4-8,23,1,23,0,option_2,task_dimension_5,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
anthropic/claude-opus-4-8,23,1,23,0,option_2,task_dimension_6,8.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
anthropic/claude-opus-4-8,1,1,24,0,option_1,general_accuracy_specificity,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,24,0,option_1,general_instruction_following,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,24,0,option_1,general_organization_readability,8.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,24,0,option_1,general_practical_usefulness,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,24,0,option_1,general_tone_audience_fit,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,24,0,option_1,task_dimension_1,3.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,24,0,option_1,task_dimension_2,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,24,0,option_1,task_dimension_3,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,24,0,option_1,task_dimension_4,8.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,24,0,option_1,task_dimension_5,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,24,0,option_1,task_dimension_6,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,24,1,24,0,option_2,general_accuracy_specificity,8.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,24,1,24,0,option_2,general_instruction_following,7.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,24,1,24,0,option_2,general_organization_readability,7.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,24,1,24,0,option_2,general_practical_usefulness,6.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,24,1,24,0,option_2,general_tone_audience_fit,8.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,24,1,24,0,option_2,task_dimension_1,9.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,24,1,24,0,option_2,task_dimension_2,8.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,24,1,24,0,option_2,task_dimension_3,8.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,24,1,24,0,option_2,task_dimension_4,4.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,24,1,24,0,option_2,task_dimension_5,9.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,24,1,24,0,option_2,task_dimension_6,8.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,1,1,25,0,option_1,general_accuracy_specificity,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,25,0,option_1,general_instruction_following,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,25,0,option_1,general_organization_readability,8.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,25,0,option_1,general_practical_usefulness,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,25,0,option_1,general_tone_audience_fit,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,25,0,option_1,task_dimension_1,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,25,0,option_1,task_dimension_2,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,25,0,option_1,task_dimension_3,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,25,0,option_1,task_dimension_4,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,25,0,option_1,task_dimension_5,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,25,0,option_1,task_dimension_6,8.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,25,1,25,0,option_2,general_accuracy_specificity,8.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,25,1,25,0,option_2,general_instruction_following,8.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,25,1,25,0,option_2,general_organization_readability,7.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,25,1,25,0,option_2,general_practical_usefulness,6.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,25,1,25,0,option_2,general_tone_audience_fit,8.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,25,1,25,0,option_2,task_dimension_1,9.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,25,1,25,0,option_2,task_dimension_2,9.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,25,1,25,0,option_2,task_dimension_3,8.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,25,1,25,0,option_2,task_dimension_4,9.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,25,1,25,0,option_2,task_dimension_5,5.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,25,1,25,0,option_2,task_dimension_6,4.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,26,26,1,0,option_1,general_accuracy_specificity,8.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,26,26,1,0,option_1,general_instruction_following,8.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,26,26,1,0,option_1,general_organization_readability,7.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,26,26,1,0,option_1,general_practical_usefulness,7.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,26,26,1,0,option_1,general_tone_audience_fit,8.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,26,26,1,0,option_1,task_dimension_1,9.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,26,26,1,0,option_1,task_dimension_2,8.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,26,26,1,0,option_1,task_dimension_3,8.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,26,26,1,0,option_1,task_dimension_4,8.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,26,26,1,0,option_1,task_dimension_5,9.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,26,26,1,0,option_1,task_dimension_6,5.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
anthropic/claude-opus-4-8,1,26,1,0,option_2,general_accuracy_specificity,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,26,1,0,option_2,general_instruction_following,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,26,1,0,option_2,general_organization_readability,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,26,1,0,option_2,general_practical_usefulness,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,26,1,0,option_2,general_tone_audience_fit,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,26,1,0,option_2,task_dimension_1,3.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,26,1,0,option_2,task_dimension_2,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,26,1,0,option_2,task_dimension_3,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,26,1,0,option_2,task_dimension_4,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,26,1,0,option_2,task_dimension_5,3.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,26,1,0,option_2,task_dimension_6,8.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,27,27,1,0,option_1,general_accuracy_specificity,8.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,27,27,1,0,option_1,general_instruction_following,9.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,27,27,1,0,option_1,general_organization_readability,8.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,27,27,1,0,option_1,general_practical_usefulness,9.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,27,27,1,0,option_1,general_tone_audience_fit,8.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,27,27,1,0,option_1,task_dimension_1,9.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,27,27,1,0,option_1,task_dimension_2,8.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,27,27,1,0,option_1,task_dimension_3,8.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,27,27,1,0,option_1,task_dimension_4,8.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,27,27,1,0,option_1,task_dimension_5,8.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,27,27,1,0,option_1,task_dimension_6,9.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,1,27,1,0,option_2,general_accuracy_specificity,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,27,1,0,option_2,general_instruction_following,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,27,1,0,option_2,general_organization_readability,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,27,1,0,option_2,general_practical_usefulness,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,27,1,0,option_2,general_tone_audience_fit,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,27,1,0,option_2,task_dimension_1,3.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,27,1,0,option_2,task_dimension_2,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,27,1,0,option_2,task_dimension_3,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,27,1,0,option_2,task_dimension_4,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,27,1,0,option_2,task_dimension_5,3.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,27,1,0,option_2,task_dimension_6,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,28,0,option_1,general_accuracy_specificity,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,28,0,option_1,general_instruction_following,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,28,0,option_1,general_organization_readability,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,28,0,option_1,general_practical_usefulness,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,28,0,option_1,general_tone_audience_fit,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,28,0,option_1,task_dimension_1,3.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,28,0,option_1,task_dimension_2,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,28,0,option_1,task_dimension_3,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,28,0,option_1,task_dimension_4,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,28,0,option_1,task_dimension_5,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,28,0,option_1,task_dimension_6,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,28,1,28,0,option_2,general_accuracy_specificity,8.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,28,1,28,0,option_2,general_instruction_following,9.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,28,1,28,0,option_2,general_organization_readability,9.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,28,1,28,0,option_2,general_practical_usefulness,9.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,28,1,28,0,option_2,general_tone_audience_fit,8.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,28,1,28,0,option_2,task_dimension_1,9.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,28,1,28,0,option_2,task_dimension_2,8.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,28,1,28,0,option_2,task_dimension_3,8.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,28,1,28,0,option_2,task_dimension_4,9.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,28,1,28,0,option_2,task_dimension_5,8.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,28,1,28,0,option_2,task_dimension_6,9.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,1,1,29,0,option_1,general_accuracy_specificity,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,29,0,option_1,general_instruction_following,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,29,0,option_1,general_organization_readability,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,29,0,option_1,general_practical_usefulness,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,29,0,option_1,general_tone_audience_fit,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,29,0,option_1,task_dimension_1,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,29,0,option_1,task_dimension_2,3.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,29,0,option_1,task_dimension_3,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,29,0,option_1,task_dimension_4,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,29,0,option_1,task_dimension_5,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,1,1,29,0,option_1,task_dimension_6,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
anthropic/claude-opus-4-8,29,1,29,0,option_2,general_accuracy_specificity,8.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,29,1,29,0,option_2,general_instruction_following,9.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,29,1,29,0,option_2,general_organization_readability,9.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,29,1,29,0,option_2,general_practical_usefulness,9.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,29,1,29,0,option_2,general_tone_audience_fit,9.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,29,1,29,0,option_2,task_dimension_1,9.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,29,1,29,0,option_2,task_dimension_2,8.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,29,1,29,0,option_2,task_dimension_3,8.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,29,1,29,0,option_2,task_dimension_4,9.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,29,1,29,0,option_2,task_dimension_5,8.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,29,1,29,0,option_2,task_dimension_6,9.0,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini
anthropic/claude-opus-4-8,3,3,2,0,option_1,general_accuracy_specificity,8.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
anthropic/claude-opus-4-8,3,3,2,0,option_1,general_instruction_following,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
anthropic/claude-opus-4-8,3,3,2,0,option_1,general_organization_readability,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
anthropic/claude-opus-4-8,3,3,2,0,option_1,general_practical_usefulness,8.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
anthropic/claude-opus-4-8,3,3,2,0,option_1,general_tone_audience_fit,8.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
anthropic/claude-opus-4-8,3,3,2,0,option_1,task_dimension_1,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
anthropic/claude-opus-4-8,3,3,2,0,option_1,task_dimension_2,8.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
anthropic/claude-opus-4-8,3,3,2,0,option_1,task_dimension_3,8.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
anthropic/claude-opus-4-8,3,3,2,0,option_1,task_dimension_4,8.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
anthropic/claude-opus-4-8,3,3,2,0,option_1,task_dimension_5,7.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
anthropic/claude-opus-4-8,3,3,2,0,option_1,task_dimension_6,8.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
